,,ohlc,ohlc,ohlc,ohlc
itbi,2021-02-24 21:55:00,48359.75,48927.75,48326.0,48798.5
itbi,2021-02-24 22:00:00,48765.0,48765.25,48398.75,48464.0
itbi,2021-02-24 22:05:00,48463.5,48520.0,48174.75,48174.75
itbi,2021-02-24 22:10:00,48175.0,48379.75,48100.25,48188.25
itbi,2021-02-24 22:15:00,48180.0,48482.75,48180.0,48360.25
itbi,2021-02-24 22:20:00,48340.0,48465.25,48305.0,48465.25
itbi,2021-02-24 22:25:00,48466.0,48717.0,48436.75,48699.0
itbi,2021-02-24 22:30:00,48720.0,48932.25,48578.25,48932.25
itbi,2021-02-24 22:35:00,48924.5,48975.0,48610.25,48699.0
itbi,2021-02-24 22:40:00,48700.0,48822.25,48640.0,48640.0
itbi,2021-02-24 22:45:00,48636.25,48739.75,48523.5,48707.5
itbi,2021-02-24 22:50:00,48700.5,48855.5,48700.25,48851.5
itbi,2021-02-24 22:55:00,48851.25,48927.0,48760.25,48833.25
itbi,2021-02-24 23:00:00,48775.0,49271.25,48775.0,49220.25
itbi,2021-02-24 23:05:00,49220.25,49533.25,49220.25,49480.0
itbi,2021-02-24 23:10:00,49480.25,49480.25,49240.75,49368.5
itbi,2021-02-24 23:15:00,49369.25,49369.25,49140.0,49188.75
itbi,2021-02-24 23:20:00,49193.75,49457.75,49193.75,49362.5
itbi,2021-02-24 23:25:00,49379.75,49446.25,49260.25,49355.25
itbi,2021-02-24 23:30:00,49360.0,49544.75,49360.0,49410.75
itbi,2021-02-24 23:35:00,49400.25,49760.75,49400.25,49619.5
itbi,2021-02-24 23:40:00,49587.25,49619.5,49500.75,49603.25
itbi,2021-02-24 23:45:00,49619.75,49760.75,49619.5,49702.75
itbi,2021-02-24 23:50:00,49700.0,49772.5,49560.25,49593.75
itbi,2021-02-24 23:55:00,49617.5,49764.25,49540.5,49753.5
krkn,2021-02-24 00:00:00,48899.6,48899.9,48899.6,48899.9
krkn,2021-02-24 00:05:00,,,,
krkn,2021-02-24 00:10:00,48899.6,48899.6,48172.0,48173.0
krkn,2021-02-24 00:15:00,48167.2,48167.2,47591.9,47822.3
krkn,2021-02-24 00:20:00,47790.4,47790.4,47050.0,47072.2
krkn,2021-02-24 00:25:00,47128.8,47300.0,47015.7,47245.8
krkn,2021-02-24 00:30:00,47225.0,47730.5,47225.0,47668.1
krkn,2021-02-24 00:35:00,47648.8,47801.0,47547.4,47695.4
krkn,2021-02-24 00:40:00,47699.9,47826.7,47600.2,47748.9
krkn,2021-02-24 00:45:00,47738.0,48000.0,47738.0,47775.4
krkn,2021-02-24 00:50:00,47812.3,48226.2,47750.0,48202.9
krkn,2021-02-24 00:55:00,48204.2,48499.0,48192.3,48498.9
krkn,2021-02-24 01:00:00,48499.0,48724.1,48462.8,48542.0
krkn,2021-02-24 01:05:00,48541.9,48859.7,48541.9,48826.1
krkn,2021-02-24 01:10:00,48819.6,48923.9,48643.1,48765.5
krkn,2021-02-24 01:15:00,48765.5,49112.8,48760.5,49025.7
krkn,2021-02-24 01:20:00,49025.8,49145.8,48891.5,49145.8
krkn,2021-02-24 01:25:00,49145.7,49333.0,49116.7,49165.2
krkn,2021-02-24 01:30:00,49191.2,49210.1,48732.8,48981.4
krkn,2021-02-24 01:35:00,48999.8,49300.0,48903.2,49300.0
krkn,2021-02-24 01:40:00,49300.0,49900.0,49300.0,49767.2
krkn,2021-02-24 01:45:00,49706.7,49942.0,49665.0,49818.7
krkn,2021-02-24 01:50:00,49802.3,49802.3,49531.8,49788.4
krkn,2021-02-24 01:55:00,49765.7,50200.0,49645.2,50180.4
krkn,2021-02-24 02:00:00,50200.0,50564.5,49910.2,50559.7
krkn,2021-02-24 02:05:00,50564.5,50564.5,50240.1,50336.2
krkn,2021-02-24 02:10:00,50336.2,50365.6,50024.1,50351.3
krkn,2021-02-24 02:15:00,50346.9,50367.5,49897.9,50080.0
krkn,2021-02-24 02:20:00,50080.0,50135.5,49844.3,49876.7
krkn,2021-02-24 02:25:00,49861.0,50159.7,49836.7,50035.1
krkn,2021-02-24 02:30:00,50037.3,50332.5,50037.3,50225.1
krkn,2021-02-24 02:35:00,50226.5,50475.0,50226.5,50351.3
krkn,2021-02-24 02:40:00,50329.1,50342.4,50051.5,50108.1
krkn,2021-02-24 02:45:00,50096.5,50422.9,50093.2,50269.8
krkn,2021-02-24 02:50:00,50298.4,50400.0,50248.8,50334.3
krkn,2021-02-24 02:55:00,50350.0,50380.0,50202.2,50202.2
krkn,2021-02-24 03:00:00,50202.2,50442.8,50074.9,50433.1
krkn,2021-02-24 03:05:00,50442.7,50539.9,50300.0,50300.0
krkn,2021-02-24 03:10:00,50351.4,50490.2,50300.0,50426.9
krkn,2021-02-24 03:15:00,50430.8,50500.0,50243.9,50499.9
krkn,2021-02-24 03:20:00,50458.5,50458.5,50271.2,50288.0
krkn,2021-02-24 03:25:00,50282.3,50340.6,50237.8,50268.2
krkn,2021-02-24 03:30:00,50268.2,50373.6,50259.4,50373.6
krkn,2021-02-24 03:35:00,50383.4,50542.4,50347.9,50533.9
krkn,2021-02-24 03:40:00,50542.3,50549.4,50356.0,50484.4
krkn,2021-02-24 03:45:00,50450.0,50754.0,50307.6,50742.3
krkn,2021-02-24 03:50:00,50733.9,50907.0,50733.9,50812.9
krkn,2021-02-24 03:55:00,50816.8,51000.0,50816.8,50928.4
krkn,2021-02-24 04:00:00,50922.2,51118.0,50922.2,51033.8
krkn,2021-02-24 04:05:00,51033.9,51250.0,51033.9,51214.0
krkn,2021-02-24 04:10:00,51214.1,51310.0,51179.9,51306.8
krkn,2021-02-24 04:15:00,51310.0,51392.0,50931.0,50993.6
krkn,2021-02-24 04:20:00,50993.7,51131.2,50862.7,51039.4
krkn,2021-02-24 04:25:00,51048.2,51078.6,50715.7,50722.0
krkn,2021-02-24 04:30:00,50714.9,50868.1,50673.4,50792.8
krkn,2021-02-24 04:35:00,50770.2,50826.7,50616.2,50649.2
krkn,2021-02-24 04:40:00,50619.7,50624.1,50342.2,50385.7
krkn,2021-02-24 04:45:00,50365.4,50687.2,50365.4,50655.6
krkn,2021-02-24 04:50:00,50692.0,50940.9,50686.5,50896.5
krkn,2021-02-24 04:55:00,50899.9,50899.9,50610.3,50635.3
krkn,2021-02-24 05:00:00,50647.5,50920.5,50647.5,50900.0
krkn,2021-02-24 05:05:00,50900.1,51058.4,50875.8,50955.6
krkn,2021-02-24 05:10:00,50946.1,50946.1,50672.0,50672.1
krkn,2021-02-24 05:15:00,50672.1,50672.1,50225.0,50261.9
krkn,2021-02-24 05:20:00,50240.9,50398.8,50022.5,50100.8
krkn,2021-02-24 05:25:00,50161.0,50413.8,50074.7,50406.6
krkn,2021-02-24 05:30:00,50400.3,50400.4,50225.0,50313.4
krkn,2021-02-24 05:35:00,50313.4,50533.6,50280.8,50499.9
krkn,2021-02-24 05:40:00,50499.9,50537.2,50303.0,50436.6
krkn,2021-02-24 05:45:00,50417.2,50540.1,50300.0,50300.1
krkn,2021-02-24 05:50:00,50300.1,50488.6,50267.6,50356.8
krkn,2021-02-24 05:55:00,50354.3,50441.8,50202.5,50204.8
krkn,2021-02-24 06:00:00,50235.4,50581.9,50235.4,50555.9
krkn,2021-02-24 06:05:00,50555.9,50704.3,50449.6,50505.0
krkn,2021-02-24 06:10:00,50513.9,50575.6,49608.0,49757.6
krkn,2021-02-24 06:15:00,49735.1,49923.9,49410.6,49706.5
krkn,2021-02-24 06:20:00,49706.5,50115.2,49578.2,50100.0
krkn,2021-02-24 06:25:00,50104.4,50104.4,49608.7,49633.0
krkn,2021-02-24 06:30:00,49647.4,49925.2,49610.7,49800.0
krkn,2021-02-24 06:35:00,49800.0,49890.1,49583.7,49864.0
krkn,2021-02-24 06:40:00,49856.6,50057.7,49766.2,50057.7
krkn,2021-02-24 06:45:00,50052.6,50386.2,49998.3,50227.3
krkn,2021-02-24 06:50:00,50238.4,50238.4,49943.6,49961.3
krkn,2021-02-24 06:55:00,49953.5,50148.2,49947.1,50110.2
krkn,2021-02-24 07:00:00,50110.2,50176.1,49961.1,50023.0
krkn,2021-02-24 07:05:00,50023.1,50099.4,49755.6,49829.2
krkn,2021-02-24 07:10:00,49829.1,49854.4,49548.5,49559.6
krkn,2021-02-24 07:15:00,49556.2,49861.1,49556.2,49704.6
krkn,2021-02-24 07:20:00,49753.4,50048.1,49753.4,49981.0
krkn,2021-02-24 07:25:00,49983.8,49983.8,49595.6,49700.0
krkn,2021-02-24 07:30:00,49700.0,50050.0,49700.0,49997.5
krkn,2021-02-24 07:35:00,49972.2,50240.6,49960.0,50117.5
krkn,2021-02-24 07:40:00,50145.0,50180.4,50041.8,50103.3
krkn,2021-02-24 07:45:00,50103.7,50254.0,49979.1,50234.5
krkn,2021-02-24 07:50:00,50199.3,50374.4,50071.0,50155.3
krkn,2021-02-24 07:55:00,50143.7,50200.0,50091.7,50140.7
krkn,2021-02-24 08:00:00,50140.7,50199.0,49812.8,50166.5
krkn,2021-02-24 08:05:00,50200.0,50500.0,50125.8,50500.0
krkn,2021-02-24 08:10:00,50473.3,50500.0,50382.2,50500.0
krkn,2021-02-24 08:15:00,50500.0,50893.0,50499.9,50769.2
krkn,2021-02-24 08:20:00,50782.2,50782.2,50606.2,50700.0
krkn,2021-02-24 08:25:00,50700.0,50749.8,50574.0,50684.4
krkn,2021-02-24 08:30:00,50671.1,50912.5,50671.1,50701.9
krkn,2021-02-24 08:35:00,50702.0,50856.9,50675.7,50756.3
krkn,2021-02-24 08:40:00,50756.4,50756.4,50445.4,50479.7
krkn,2021-02-24 08:45:00,50482.3,50559.1,50350.1,50482.6
krkn,2021-02-24 08:50:00,50497.2,50725.6,50497.2,50690.1
krkn,2021-02-24 08:55:00,50690.1,50745.0,50633.5,50682.8
krkn,2021-02-24 09:00:00,50682.9,50682.9,50463.0,50489.2
krkn,2021-02-24 09:05:00,50489.2,50621.1,50433.8,50484.1
krkn,2021-02-24 09:10:00,50480.6,50615.0,50380.7,50615.0
krkn,2021-02-24 09:15:00,50620.6,50975.1,50620.6,50914.0
krkn,2021-02-24 09:20:00,50914.0,50980.5,50778.8,50801.0
krkn,2021-02-24 09:25:00,50787.6,50897.8,50750.3,50814.8
krkn,2021-02-24 09:30:00,50843.9,51092.0,50801.0,50875.4
krkn,2021-02-24 09:35:00,50869.9,51235.0,50859.6,51235.0
krkn,2021-02-24 09:40:00,51250.0,51442.5,51133.9,51315.9
krkn,2021-02-24 09:45:00,51339.6,51369.9,51000.1,51014.6
krkn,2021-02-24 09:50:00,51003.3,51077.9,50924.7,50952.3
krkn,2021-02-24 09:55:00,50952.2,50955.4,50899.9,50900.0
krkn,2021-02-24 10:00:00,50900.0,51059.2,50899.9,50932.5
krkn,2021-02-24 10:05:00,50932.5,51052.4,50792.2,51028.2
krkn,2021-02-24 10:10:00,51000.2,51000.2,50660.0,50700.1
krkn,2021-02-24 10:15:00,50700.1,50700.1,50443.9,50588.4
krkn,2021-02-24 10:20:00,50580.3,50704.5,50301.6,50304.3
krkn,2021-02-24 10:25:00,50301.8,50562.5,50188.7,50474.9
krkn,2021-02-24 10:30:00,50474.8,50661.9,50474.3,50578.8
krkn,2021-02-24 10:35:00,50578.7,50578.7,50299.0,50387.0
krkn,2021-02-24 10:40:00,50390.7,50614.5,50390.7,50589.1
krkn,2021-02-24 10:45:00,50589.0,50619.0,50530.2,50565.5
krkn,2021-02-24 10:50:00,50561.7,50600.0,50383.8,50393.5
krkn,2021-02-24 10:55:00,50408.1,50432.4,50150.0,50150.1
krkn,2021-02-24 11:00:00,50150.6,50540.8,50150.6,50428.7
krkn,2021-02-24 11:05:00,50481.0,50632.6,50464.1,50535.6
krkn,2021-02-24 11:10:00,50535.7,50601.3,50457.1,50470.5
krkn,2021-02-24 11:15:00,50457.3,50500.3,50300.0,50346.5
krkn,2021-02-24 11:20:00,50373.8,50883.5,50358.2,50871.5
krkn,2021-02-24 11:25:00,50871.4,50909.5,50738.8,50770.0
krkn,2021-02-24 11:30:00,50769.2,50885.4,50674.9,50690.2
krkn,2021-02-24 11:35:00,50679.7,50734.5,50617.9,50638.6
krkn,2021-02-24 11:40:00,50629.4,50644.0,50376.0,50376.0
krkn,2021-02-24 11:45:00,50426.6,50490.4,50317.9,50392.0
krkn,2021-02-24 11:50:00,50394.4,50418.1,50242.4,50329.4
krkn,2021-02-24 11:55:00,50342.5,50393.3,50329.6,50392.1
krkn,2021-02-24 12:00:00,50392.1,50635.3,50372.9,50599.5
krkn,2021-02-24 12:05:00,50599.4,50767.5,50514.2,50525.0
krkn,2021-02-24 12:10:00,50537.1,50829.5,50421.5,50829.5
krkn,2021-02-24 12:15:00,50820.0,50939.5,50757.5,50772.5
krkn,2021-02-24 12:20:00,50770.2,51158.1,50770.2,51115.9
krkn,2021-02-24 12:25:00,51138.6,51174.9,50968.0,51132.5
krkn,2021-02-24 12:30:00,51138.9,51250.0,51021.1,51249.9
krkn,2021-02-24 12:35:00,51250.0,51283.3,51091.4,51203.0
krkn,2021-02-24 12:40:00,51190.1,51190.1,50923.7,50931.0
krkn,2021-02-24 12:45:00,50929.2,51076.5,50923.1,51063.9
krkn,2021-02-24 12:50:00,51048.8,51048.9,50839.5,50867.1
krkn,2021-02-24 12:55:00,50873.8,50887.6,50676.4,50746.3
krkn,2021-02-24 13:00:00,50760.0,51099.4,50760.0,50961.1
krkn,2021-02-24 13:05:00,50970.7,50970.7,50507.7,50585.9
krkn,2021-02-24 13:10:00,50573.2,50729.9,50405.3,50480.4
krkn,2021-02-24 13:15:00,50469.8,50469.8,49568.7,49585.7
krkn,2021-02-24 13:20:00,49589.8,49994.8,49504.5,49781.5
krkn,2021-02-24 13:25:00,49852.9,49990.7,49561.9,49609.0
krkn,2021-02-24 13:30:00,49646.1,49797.3,49100.0,49172.3
krkn,2021-02-24 13:35:00,49152.9,49560.5,49152.9,49299.8
krkn,2021-02-24 13:40:00,49291.8,49500.0,49291.8,49484.7
krkn,2021-02-24 13:45:00,49492.4,49889.5,49348.8,49759.0
krkn,2021-02-24 13:50:00,49755.9,49784.7,49534.7,49666.0
krkn,2021-02-24 13:55:00,49637.8,49637.9,49352.2,49480.2
krkn,2021-02-24 14:00:00,49480.2,49795.3,49480.2,49779.3
krkn,2021-02-24 14:05:00,49775.0,49780.3,49323.1,49344.9
krkn,2021-02-24 14:10:00,49345.0,49471.0,49162.8,49439.1
krkn,2021-02-24 14:15:00,49446.5,49677.5,49342.0,49660.4
krkn,2021-02-24 14:20:00,49651.0,49651.0,49448.6,49448.6
krkn,2021-02-24 14:25:00,49448.6,49546.8,49362.8,49533.6
krkn,2021-02-24 14:30:00,49533.6,49665.4,49400.0,49415.7
krkn,2021-02-24 14:35:00,49408.9,49420.9,49140.6,49342.1
krkn,2021-02-24 14:40:00,49342.1,49389.1,48691.6,48815.4
krkn,2021-02-24 14:45:00,48815.3,49258.8,48773.4,49170.5
krkn,2021-02-24 14:50:00,49172.1,49172.1,48951.6,49063.6
krkn,2021-02-24 14:55:00,49068.6,49468.8,49053.5,49434.3
krkn,2021-02-24 15:00:00,49433.2,49660.0,49407.6,49522.0
krkn,2021-02-24 15:05:00,49519.8,49522.2,49123.7,49195.3
krkn,2021-02-24 15:10:00,49192.9,49192.9,48900.1,48935.8
krkn,2021-02-24 15:15:00,48904.1,49126.0,48711.7,48773.7
krkn,2021-02-24 15:20:00,48741.4,48896.9,48500.1,48856.1
krkn,2021-02-24 15:25:00,48797.7,49199.5,48797.7,49174.9
krkn,2021-02-24 15:30:00,49174.9,49373.3,49018.2,49350.0
krkn,2021-02-24 15:35:00,49315.5,49593.8,49301.4,49441.7
krkn,2021-02-24 15:40:00,49441.7,49441.8,49179.6,49290.2
krkn,2021-02-24 15:45:00,49257.4,49739.9,49257.4,49500.0
krkn,2021-02-24 15:50:00,49506.7,49656.5,49506.7,49598.1
krkn,2021-02-24 15:55:00,49598.2,49916.8,49577.8,49850.0
krkn,2021-02-24 16:00:00,49851.6,50171.2,49808.2,49948.6
krkn,2021-02-24 16:05:00,49919.0,49998.7,49783.4,49887.7
krkn,2021-02-24 16:10:00,49891.4,49916.7,49657.2,49779.5
krkn,2021-02-24 16:15:00,49763.6,49767.4,49581.7,49606.4
krkn,2021-02-24 16:20:00,49602.2,49825.8,49436.7,49547.4
krkn,2021-02-24 16:25:00,49556.2,49644.6,49507.1,49508.7
krkn,2021-02-24 16:30:00,49529.2,49759.4,49513.3,49714.3
krkn,2021-02-24 16:35:00,49714.4,49897.8,49714.3,49795.8
krkn,2021-02-24 16:40:00,49791.5,49791.5,49621.3,49653.2
krkn,2021-02-24 16:45:00,49653.1,49677.8,49589.4,49668.9
krkn,2021-02-24 16:50:00,49650.1,49828.4,49600.4,49600.4
krkn,2021-02-24 16:55:00,49591.5,49616.2,49352.2,49400.0
krkn,2021-02-24 17:00:00,49400.0,49665.2,49400.0,49616.7
krkn,2021-02-24 17:05:00,49655.6,50000.0,49571.3,49965.6
krkn,2021-02-24 17:10:00,49954.0,49982.2,49753.2,49793.0
krkn,2021-02-24 17:15:00,49810.1,49928.5,49810.1,49887.4
krkn,2021-02-24 17:20:00,49871.5,49970.7,49852.5,49939.2
krkn,2021-02-24 17:25:00,49903.9,49903.9,49724.0,49741.1
krkn,2021-02-24 17:30:00,49741.1,49898.5,49640.8,49687.9
krkn,2021-02-24 17:35:00,49695.7,49847.0,49679.7,49800.0
krkn,2021-02-24 17:40:00,49800.1,49900.0,49751.5,49888.9
krkn,2021-02-24 17:45:00,49890.3,49900.0,49795.2,49795.2
krkn,2021-02-24 17:50:00,49797.6,49845.5,49797.6,49839.2
krkn,2021-02-24 17:55:00,49845.4,50060.0,49838.6,50060.0
krkn,2021-02-24 18:00:00,50075.0,50100.0,50000.0,50008.3
krkn,2021-02-24 18:05:00,50000.0,50000.1,49731.3,49880.2
krkn,2021-02-24 18:10:00,49885.3,49921.6,49663.4,49698.6
krkn,2021-02-24 18:15:00,49690.5,49827.2,49591.5,49603.5
krkn,2021-02-24 18:20:00,49603.3,49650.0,49551.0,49650.0
krkn,2021-02-24 18:25:00,49650.0,49729.5,49631.0,49680.0
krkn,2021-02-24 18:30:00,49676.0,49900.0,49675.5,49900.0
krkn,2021-02-24 18:35:00,49900.0,49984.0,49899.9,49909.2
krkn,2021-02-24 18:40:00,49901.0,49936.4,49853.8,49897.2
krkn,2021-02-24 18:45:00,49897.2,49897.2,49777.5,49850.0
krkn,2021-02-24 18:50:00,49849.9,49849.9,49678.8,49697.3
krkn,2021-02-24 18:55:00,49715.7,49737.9,49604.0,49611.1
krkn,2021-02-24 19:00:00,49619.1,49712.6,49604.4,49623.0
krkn,2021-02-24 19:05:00,49623.0,49623.0,49400.0,49400.0
krkn,2021-02-24 19:10:00,49400.1,49650.0,49385.8,49385.8
krkn,2021-02-24 19:15:00,49399.8,49522.6,49399.8,49503.4
krkn,2021-02-24 19:20:00,49503.4,49563.0,49500.0,49525.2
krkn,2021-02-24 19:25:00,49525.2,49560.0,49425.7,49456.4
krkn,2021-02-24 19:30:00,49454.9,49456.9,49137.4,49204.9
krkn,2021-02-24 19:35:00,49200.1,49210.5,48880.4,48908.0
krkn,2021-02-24 19:40:00,48928.2,49150.5,48928.2,49015.4
krkn,2021-02-24 19:45:00,49000.0,49202.8,48966.4,49025.5
krkn,2021-02-24 19:50:00,49040.9,49147.5,48953.1,48953.1
krkn,2021-02-24 19:55:00,48952.5,49067.4,48910.0,48980.4
krkn,2021-02-24 20:00:00,48980.4,49282.1,48910.0,49231.7
krkn,2021-02-24 20:05:00,49231.6,49237.2,49029.8,49053.3
krkn,2021-02-24 20:10:00,49056.1,49236.8,49024.6,49196.4
krkn,2021-02-24 20:15:00,49184.6,49184.6,48939.7,48941.1
krkn,2021-02-24 20:20:00,48934.2,49027.8,48800.1,48829.5
krkn,2021-02-24 20:25:00,48821.7,48912.3,48770.1,48912.2
krkn,2021-02-24 20:30:00,48909.7,48912.2,48633.0,48750.1
krkn,2021-02-24 20:35:00,48750.1,48889.5,48618.5,48889.5
krkn,2021-02-24 20:40:00,48891.5,49033.3,48701.6,48701.6
krkn,2021-02-24 20:45:00,48701.5,48899.0,48700.0,48864.1
krkn,2021-02-24 20:50:00,48869.4,48995.7,48869.4,48983.7
krkn,2021-02-24 20:55:00,48987.7,49247.4,48900.0,49167.4
krkn,2021-02-24 21:00:00,49156.5,49162.7,48950.4,48950.4
krkn,2021-02-24 21:05:00,48948.8,48991.6,48684.6,48731.4
krkn,2021-02-24 21:10:00,48729.1,48729.1,48531.5,48547.0
krkn,2021-02-24 21:15:00,48544.0,48640.6,48255.0,48255.1
krkn,2021-02-24 21:20:00,48255.4,48560.7,48159.5,48538.4
krkn,2021-02-24 21:25:00,48534.6,48534.6,48213.9,48224.7
krkn,2021-02-24 21:30:00,48207.9,48334.8,48202.1,48334.8
krkn,2021-02-24 21:35:00,48334.8,48546.1,48302.4,48415.7
krkn,2021-02-24 21:40:00,48414.4,48526.5,48387.0,48474.0
krkn,2021-02-24 21:45:00,48463.1,48463.1,48230.1,48261.2
krkn,2021-02-24 21:50:00,48261.0,48388.9,48153.8,48388.9
krkn,2021-02-24 21:55:00,48334.5,48900.0,48320.9,48753.9
krkn,2021-02-24 22:00:00,48748.6,48748.6,48379.5,48439.6
krkn,2021-02-24 22:05:00,48440.3,48527.9,48150.5,48154.9
krkn,2021-02-24 22:10:00,48150.6,48391.2,48075.0,48177.4
krkn,2021-02-24 22:15:00,48175.0,48479.2,48175.0,48337.1
krkn,2021-02-24 22:20:00,48336.6,48485.4,48310.0,48474.4
krkn,2021-02-24 22:25:00,48474.2,48700.0,48455.7,48699.7
krkn,2021-02-24 22:30:00,48699.8,48927.0,48582.4,48900.0
krkn,2021-02-24 22:35:00,48899.9,48997.1,48645.9,48700.2
krkn,2021-02-24 22:40:00,48700.2,48814.3,48650.0,48650.0
krkn,2021-02-24 22:45:00,48599.5,48768.1,48507.8,48724.6
krkn,2021-02-24 22:50:00,48724.6,48856.7,48724.6,48831.7
krkn,2021-02-24 22:55:00,48831.6,48962.1,48733.1,48886.5
krkn,2021-02-24 23:00:00,48875.1,49299.2,48788.5,49200.4
krkn,2021-02-24 23:05:00,49200.0,49500.0,49185.5,49457.2
krkn,2021-02-24 23:10:00,49457.2,49457.2,49277.9,49370.0
krkn,2021-02-24 23:15:00,49370.0,49370.0,49160.0,49214.3
krkn,2021-02-24 23:20:00,49201.2,49458.5,49201.2,49357.5
krkn,2021-02-24 23:25:00,49351.9,49463.4,49250.0,49330.8
krkn,2021-02-24 23:30:00,49366.8,49520.0,49356.3,49404.0
krkn,2021-02-24 23:35:00,49384.1,49746.9,49374.2,49624.4
krkn,2021-02-24 23:40:00,49600.9,49641.6,49510.1,49605.0
krkn,2021-02-24 23:45:00,49604.9,49749.0,49562.5,49691.0
krkn,2021-02-24 23:50:00,49690.8,49840.2,49535.4,49613.1
krkn,2021-02-24 23:55:00,49608.4,49740.0,49555.4,49727.7
lmax,2021-02-24 00:00:00,48892.5,49080.5,48559.5,48559.5
lmax,2021-02-24 00:05:00,48694.0,48761.0,48503.5,48585.0
lmax,2021-02-24 00:10:00,48592.0,48608.0,48100.5,48147.5
lmax,2021-02-24 00:15:00,48130.5,48130.5,47568.5,47744.5
lmax,2021-02-24 00:20:00,47775.5,47775.5,46918.718,47090.0
lmax,2021-02-24 00:25:00,47156.5,47320.5,47008.5,47265.5
lmax,2021-02-24 00:30:00,47248.5,47728.25,47248.5,47658.0
lmax,2021-02-24 00:35:00,47678.5,47802.0,47599.0,47671.0
lmax,2021-02-24 00:40:00,47742.0,47895.0,47582.5,47708.0
lmax,2021-02-24 00:45:00,47811.5,47905.0,47730.5,47739.5
lmax,2021-02-24 00:50:00,47722.0,48193.0,47708.0,48193.0
lmax,2021-02-24 00:55:00,48170.89,48504.0,48164.0,48504.0
lmax,2021-02-24 01:00:00,48495.0,48690.0,48438.0,48518.499
lmax,2021-02-24 01:05:00,48558.0,48850.5,48543.0,48801.0
lmax,2021-02-24 01:10:00,48788.501,48946.5,48720.0,48753.5
lmax,2021-02-24 01:15:00,48758.5,49073.0,48758.5,49073.0
lmax,2021-02-24 01:20:00,49075.0,49220.5,48891.501,49220.5
lmax,2021-02-24 01:25:00,49172.5,49378.5,49146.0,49192.0
lmax,2021-02-24 01:30:00,49209.5,49209.5,48753.5,49027.0
lmax,2021-02-24 01:35:00,48980.75,49280.0,48948.0,49275.5
lmax,2021-02-24 01:40:00,49353.0,49883.5,49353.0,49718.5
lmax,2021-02-24 01:45:00,49674.5,49951.5,49659.0,49761.5
lmax,2021-02-24 01:50:00,49787.5,49803.0,49517.5,49775.5
lmax,2021-02-24 01:55:00,49767.0,50240.88,49634.5,50160.5
lmax,2021-02-24 02:00:00,50181.0,50533.93,49839.5,50533.93
lmax,2021-02-24 02:05:00,50569.0,50569.5,50213.0,50315.5
lmax,2021-02-24 02:10:00,50337.0,50340.5,49989.0,50322.5
lmax,2021-02-24 02:15:00,50322.0,50322.0,49894.5,50090.5
lmax,2021-02-24 02:20:00,50123.5,50130.0,49799.5,49874.5
lmax,2021-02-24 02:25:00,49882.5,50164.5,49882.5,50018.0
lmax,2021-02-24 02:30:00,50120.0,50335.0,50064.0,50216.5
lmax,2021-02-24 02:35:00,50314.5,50485.0,50281.5,50349.5
lmax,2021-02-24 02:40:00,50344.5,50359.5,50033.0,50087.5
lmax,2021-02-24 02:45:00,50111.5,50430.5,50111.5,50325.5
lmax,2021-02-24 02:50:00,50312.0,50431.45,50224.0,50346.0
lmax,2021-02-24 02:55:00,50378.5,50385.0,50175.0,50191.5
lmax,2021-02-24 03:00:00,50171.0,50470.0,50073.75,50394.0
lmax,2021-02-24 03:05:00,50433.5,50541.5,50296.0,50334.5
lmax,2021-02-24 03:10:00,50315.0,50495.5,50279.0,50410.5
lmax,2021-02-24 03:15:00,50396.5,50490.0,50279.0,50442.5
lmax,2021-02-24 03:20:00,50490.0,50490.0,50267.0,50274.5
lmax,2021-02-24 03:25:00,50266.5,50325.0,50219.0,50276.5
lmax,2021-02-24 03:30:00,50254.0,50343.5,50238.5,50343.5
lmax,2021-02-24 03:35:00,50382.0,50546.5,50317.0,50546.5
lmax,2021-02-24 03:40:00,50534.0,50561.5,50382.5,50472.0
lmax,2021-02-24 03:45:00,50461.5,50678.5,50341.5,50678.5
lmax,2021-02-24 03:50:00,50752.5,50902.0,50737.5,50820.0
lmax,2021-02-24 03:55:00,50866.0,50999.5,50866.0,50929.0
lmax,2021-02-24 04:00:00,50937.25,51145.5,50934.0,51057.5
lmax,2021-02-24 04:05:00,51126.5,51244.0,51114.5,51205.5
lmax,2021-02-24 04:10:00,51187.5,51314.0,51172.0,51313.0
lmax,2021-02-24 04:15:00,51366.5,51409.0,50947.0,51006.25
lmax,2021-02-24 04:20:00,51025.5,51115.5,50871.0,51059.0
lmax,2021-02-24 04:25:00,51079.0,51079.0,50705.0,50766.4
lmax,2021-02-24 04:30:00,50819.0,50877.0,50686.0,50776.5
lmax,2021-02-24 04:35:00,50724.0,50865.5,50639.0,50643.0
lmax,2021-02-24 04:40:00,50619.0,50640.0,50353.25,50353.25
lmax,2021-02-24 04:45:00,50360.5,50675.0,50360.5,50652.5
lmax,2021-02-24 04:50:00,50680.5,50968.0,50665.5,50899.6
lmax,2021-02-24 04:55:00,50878.0,50878.0,50623.0,50623.0
lmax,2021-02-24 05:00:00,50761.6,50920.5,50720.5,50887.5
lmax,2021-02-24 05:05:00,50918.0,51032.5,50865.0,50959.0
lmax,2021-02-24 05:10:00,50937.5,50945.5,50644.67,50705.0
lmax,2021-02-24 05:15:00,50649.0,50649.0,50225.0,50232.0
lmax,2021-02-24 05:20:00,50222.5,50403.0,50028.5,50074.0
